Investor Name,Ticker,Buy_Date
Michael McCaul,CMCSA,2026-01-13
Michael McCaul,VTI,2024-03-25
Michael McCaul,VTI,2024-03-25
Michael McCaul,VTI,2024-03-28
Michael McCaul,VTI,2024-07-01
Michael McCaul,VTI,2024-07-01
Michael McCaul,VTI,2024-07-02
Michael McCaul,VTI,2024-12-24
Michael McCaul,VTI,2024-12-24
Michael McCaul,VTI,2024-12-26
Michael McCaul,VTI,2025-03-28
Michael McCaul,VTI,2025-03-28
Michael McCaul,VTI,2025-03-31
Michael McCaul,VTI,2025-03-31
Michael McCaul,VTI,2025-07-01
Michael McCaul,VTI,2025-07-02
Michael McCaul,VTI,2025-10-01
Michael McCaul,VTI,2026-03-16
Michael McCaul,VTI,2026-03-16
Michael McCaul,VTI,2026-03-16
Michael McCaul,VTI,2026-03-16
Michael McCaul,GOOGL,2026-03-16
Michael McCaul,MSFT,2026-01-30
Michael McCaul,NFLX,2026-01-30
Michael McCaul,NFLX,2026-03-16
Michael McCaul,SAP,2025-11-28
Michael McCaul,SAP,2026-01-13
Michael McCaul,SAP,2026-01-30
Michael McCaul,UNH,2025-05-20
Michael McCaul,UNH,2025-11-04
Michael McCaul,MSDA,2024-03-28
Michael McCaul,MSDA,2024-06-05
Michael McCaul,MSDA,2024-06-27
Michael McCaul,MSDA,2024-12-27
Michael McCaul,MSDA,2025-03-27
Michael McCaul,MSDA,2025-06-27
Michael McCaul,MSDA,2026-03-16
Michael McCaul,DFCEX,2024-06-28
Michael McCaul,DFCEX,2024-06-28
Michael McCaul,DFCEX,2024-12-11
Michael McCaul,DFCEX,2024-12-11
Michael McCaul,DFCEX,2025-03-31
Michael McCaul,DFCEX,2025-06-30
Michael McCaul,DFCEX,2025-06-30
Michael McCaul,DFCEX,2025-07-01
Michael McCaul,DFCEX,2025-10-01
Michael McCaul,DFCEX,2026-03-16
Michael McCaul,DFCEX,2026-03-16
Michael McCaul,DFCEX,2026-03-16
Michael McCaul,DFCEX,2026-03-16
Michael McCaul,HLMIX,2024-12-20
Michael McCaul,HLMIX,2024-12-20
Michael McCaul,HLMIX,2024-12-20
Michael McCaul,HLMIX,2024-12-20
Michael McCaul,NWHVX,2024-12-20
Michael McCaul,VWLUX,2025-07-01
Michael McCaul,VWLUX,2025-08-01
Michael McCaul,VWLUX,2025-10-01
Michael McCaul,VWLUX,2025-11-03
Michael McCaul,VWLUX,2026-01-02
Michael McCaul,VWLUX,2026-03-16
Michael McCaul,VVV,2025-11-19
Michael McCaul,LDNXF,2025-08-13
Michael McCaul,LDNXF,2025-08-20
Michael McCaul,LDNXF,2025-10-07
Michael McCaul,LDNXF,2025-10-14
Michael McCaul,LDNXF,2026-03-16
Michael McCaul,LDNXF,2026-03-16
Michael McCaul,AVGO,2025-08-07
Michael McCaul,AVGO,2025-08-08
Michael McCaul,AVGO,2025-08-15
Michael McCaul,AVGO,2025-08-29
Michael McCaul,AVGO,2025-10-31
Michael McCaul,AVGO,2026-03-16
Michael McCaul,AVGO,2026-03-16
Michael McCaul,OMF,2025-04-04
Michael McCaul,LEN,2025-06-26
Michael McCaul,LEN,2025-10-03
Michael McCaul,LEN,2025-10-10
Michael McCaul,LEN,2025-11-05
Michael McCaul,DXCM,2025-08-04
Michael McCaul,DXCM,2025-08-07
Michael McCaul,DXCM,2026-03-16
Michael McCaul,INTU,2026-01-30
Michael McCaul,NSIT,2026-01-28
Michael McCaul,NSIT,2026-03-16
Michael McCaul,GEV,2025-10-16
Michael McCaul,GEV,2025-10-23
Michael McCaul,DLTR,2026-03-16
Michael McCaul,MSA,2025-11-20
Michael McCaul,MSA,2026-03-16
Michael McCaul,ZION,2025-08-20
Michael McCaul,GPN,2025-10-24
Michael McCaul,LPX,2025-11-18
Michael McCaul,WDAY,2025-10-14
Michael McCaul,WDAY,2026-01-30
Michael McCaul,WDAY,2026-03-16
Michael McCaul,WDAY,2026-03-16
Michael McCaul,CNM,2026-03-16
Michael McCaul,CNM,2026-03-16
Michael McCaul,CNM,2026-03-16
Michael McCaul,HWM,2026-03-16
Michael McCaul,DHR,2025-06-30
Michael McCaul,DHR,2025-07-01
Michael McCaul,DHR,2025-07-08
Michael McCaul,DHR,2025-07-23
Michael McCaul,DHR,2025-07-25
Michael McCaul,DHR,2025-07-29
Michael McCaul,DHR,2025-08-15
Michael McCaul,DHR,2026-03-16
Michael McCaul,GPC,2025-11-13
Michael McCaul,GPC,2026-01-08
Michael McCaul,ALLY,2026-03-16
Michael McCaul,VXUS,2025-07-02
Michael McCaul,ARTFX,2025-07-07
Michael McCaul,ARTFX,2026-03-16
Michael McCaul,VTEB,2025-11-06
Michael McCaul,VTEB,2026-03-16
Michael McCaul,VTEB,2026-03-16
Michael McCaul,VTEB,2026-03-16
Michael McCaul,RDDT,2025-08-06
Michael McCaul,RDDT,2025-08-07
Michael McCaul,RDDT,2025-08-08
Michael McCaul,RDDT,2025-08-22
Michael McCaul,RDDT,2025-08-29
Michael McCaul,PLXS,2026-03-16
Michael McCaul,ATR,2025-11-19
Michael McCaul,ATR,2026-03-16
Michael McCaul,ATR,2026-03-16
Michael McCaul,ORCL,2026-03-16
Michael McCaul,PRI,2026-03-16
Michael McCaul,WTM,2026-03-16
Michael McCaul,CSL,2026-03-16
Michael McCaul,AMAT,2025-08-27
Michael McCaul,HURN,2025-10-10
Michael McCaul,ARE,2025-10-22
Michael McCaul,ARE,2026-03-16
Michael McCaul,IFF,2025-10-22
Michael McCaul,IFF,2025-11-14
Michael McCaul,IFF,2026-01-13
Michael McCaul,IFF,2026-01-15
Michael McCaul,NOW,2025-10-31
Michael McCaul,NOW,2026-03-16
Michael McCaul,MELI,2026-01-13
Michael McCaul,MELI,2026-01-26
Michael McCaul,MELI,2026-01-30
Michael McCaul,BAX,2026-01-13
Michael McCaul,FCN,2026-01-21
Michael McCaul,PSTG,2026-01-29
Michael McCaul,DFAI,2026-03-16
Michael McCaul,FFRHX,2026-03-16
Ro Khanna,GPK,2025-06-18
Ro Khanna,GPK,2025-06-23
Ro Khanna,GPK,2025-07-01
Ro Khanna,GPK,2025-07-29
Ro Khanna,GPK,2025-08-12
Ro Khanna,GPK,2025-08-13
Ro Khanna,GPK,2025-10-01
Ro Khanna,GPK,2025-10-06
Ro Khanna,GPK,2025-10-31
Ro Khanna,GPK,2025-11-04
Ro Khanna,GPK,2025-11-06
Ro Khanna,GPK,2025-11-21
Ro Khanna,PINS,2025-08-08
Ro Khanna,PINS,2025-08-12
Ro Khanna,PINS,2025-08-21
Ro Khanna,PINS,2025-11-05
Ro Khanna,PINS,2025-11-18
Ro Khanna,NCR,2025-11-07
Ro Khanna,NCR,2025-11-25
Ro Khanna,MKSI,2025-04-10
Ro Khanna,MKSI,2025-04-20
Ro Khanna,COF,2025-04-09
Ro Khanna,COF,2025-07-02
Ro Khanna,COF,2025-10-01
Ro Khanna,COF,2025-11-03
Ro Khanna,ZBH,2025-07-09
Ro Khanna,ZBH,2025-08-04
Ro Khanna,ZBH,2025-11-03
Ro Khanna,ZBH,2025-11-06
Ro Khanna,MS,2025-06-06
Ro Khanna,MS,2025-07-01
Ro Khanna,MS,2025-08-04
Ro Khanna,MS,2025-10-07
Ro Khanna,TXN,2025-10-23
Ro Khanna,CRM,2025-04-23
Ro Khanna,CRM,2025-05-21
Ro Khanna,CRM,2025-10-07
Ro Khanna,CRM,2025-11-03
Ro Khanna,CRM,2025-11-10
Ro Khanna,DIS,2025-06-23
Ro Khanna,DIS,2025-07-01
Ro Khanna,DIS,2025-10-07
Ro Khanna,DIS,2025-11-03
Ro Khanna,DIS,2025-11-13
Ro Khanna,BDX,2025-08-04
Ro Khanna,BAC,2025-07-21
Ro Khanna,BAC,2025-10-07
Ro Khanna,BAC,2025-10-27
Ro Khanna,TGT,2025-11-03
Ro Khanna,CSCO,2025-04-23
Ro Khanna,PEP,2025-06-20
Ro Khanna,PEP,2025-06-23
Ro Khanna,PEP,2025-07-01
Ro Khanna,PEP,2025-08-04
Ro Khanna,CVX,2025-06-20
Ro Khanna,AVGO,2025-05-28
Ro Khanna,AVGO,2025-06-06
Ro Khanna,AVGO,2025-06-20
Ro Khanna,AVGO,2025-08-04
Ro Khanna,XOM,2025-04-04
Ro Khanna,XOM,2025-05-09
Ro Khanna,BKNG,2025-11-03
Ro Khanna,PG,2025-11-03
Ro Khanna,QCOM,2025-08-04
Ro Khanna,BRK/B,2025-10-30
Ro Khanna,TMO,2025-06-20
Ro Khanna,TMO,2025-06-23
Ro Khanna,TMO,2025-07-01
Ro Khanna,TMO,2025-07-30
Ro Khanna,TMO,2025-08-04
Ro Khanna,TMO,2025-08-06
Ro Khanna,TMO,2025-11-07
Ro Khanna,BLK,2025-04-09
Ro Khanna,BLK,2025-04-15
Ro Khanna,BLK,2025-06-23
Ro Khanna,META,2025-10-17
Ro Khanna,META,2025-11-07
Ro Khanna,META,2025-11-24
Ro Khanna,HD,2025-05-19
Ro Khanna,HD,2025-06-23
Ro Khanna,HD,2025-10-30
Ro Khanna,NFLX,2025-04-23
Ro Khanna,NVDA,2025-05-21
Ro Khanna,NVDA,2025-06-06
Ro Khanna,NVDA,2025-06-20
Ro Khanna,NVDA,2025-07-02
Ro Khanna,NVDA,2025-08-01
Ro Khanna,NVDA,2025-11-07
Ro Khanna,ORCL,2025-11-03
Ro Khanna,ORCL,2025-11-07
Ro Khanna,MSFT,2025-04-15
Ro Khanna,MSFT,2025-05-28
Ro Khanna,MSFT,2025-06-06
Ro Khanna,MSFT,2025-07-02
Ro Khanna,MCD,2025-10-07
Ro Khanna,MA,2025-08-04
Ro Khanna,PLTR,2025-04-04
Ro Khanna,PLTR,2025-04-23
Ro Khanna,PLTR,2025-04-23
Ro Khanna,PLTR,2025-08-26
Ro Khanna,PLTR,2025-10-07
Ro Khanna,JNJ,2025-07-25
Ro Khanna,JNJ,2025-08-04
Ro Khanna,JNJ,2025-10-30
Ro Khanna,JNJ,2025-11-07
Ro Khanna,JPM,2025-06-06
Ro Khanna,JPM,2025-06-26
Ro Khanna,JPM,2025-07-01
Ro Khanna,JPM,2025-07-02
Ro Khanna,JPM,2025-07-07
Ro Khanna,JPM,2025-07-17
Ro Khanna,JPM,2025-07-17
Ro Khanna,JPM,2025-07-17
Ro Khanna,JPM,2025-07-24
Ro Khanna,JPM,2025-07-24
Ro Khanna,JPM,2025-08-12
Ro Khanna,AAPL,2025-07-25
Ro Khanna,AAPL,2025-08-04
Ro Khanna,AAPL,2025-10-03
Ro Khanna,AAPL,2025-11-07
Ro Khanna,UNP,2025-08-04
Ro Khanna,UNP,2025-08-26
Ro Khanna,WBA,2025-04-04
Ro Khanna,WM,2025-10-28
Ro Khanna,WM,2025-10-29
Ro Khanna,AMT,2025-10-07
Ro Khanna,AMT,2025-11-03
Ro Khanna,AMT,2025-11-19
Ro Khanna,ABBV,2025-05-28
Ro Khanna,ABBV,2025-07-01
Ro Khanna,ABBV,2025-08-04
Ro Khanna,ISRG,2025-11-03
Ro Khanna,ISRG,2025-11-07
Ro Khanna,ISRG,2025-11-10
Ro Khanna,WMT,2025-10-07
Ro Khanna,UNH,2025-08-26
Ro Khanna,UNH,2025-11-10
Ro Khanna,AMZN,2025-05-28
Ro Khanna,AMZN,2025-06-06
Ro Khanna,AMZN,2025-08-04
Ro Khanna,AMZN,2025-08-19
Ro Khanna,AMZN,2025-10-17
Ro Khanna,WFC,2025-06-18
Ro Khanna,WFC,2025-06-23
Ro Khanna,ZTS,2025-08-06
Ro Khanna,ZTS,2025-08-21
Ro Khanna,ZTS,2025-08-26
Ro Khanna,ZTS,2025-10-27
Ro Khanna,ZTS,2025-11-03
Ro Khanna,ZTS,2025-11-10
Ro Khanna,MRK,2025-05-28
Ro Khanna,MRK,2025-06-20
Ro Khanna,MRK,2025-06-23
Ro Khanna,MRK,2025-07-01
Ro Khanna,MRK,2025-08-04
Ro Khanna,ADBE,2025-07-25
Ro Khanna,ADBE,2025-11-03
Ro Khanna,ADBE,2025-11-12
Ro Khanna,SBUX,2025-11-07
Ro Khanna,SBUX,2025-11-10
Ro Khanna,XYL,2025-06-06
Ro Khanna,WDAY,2025-08-26
Ro Khanna,NSC,2025-06-23
Ro Khanna,NSC,2025-07-01
Ro Khanna,PRU,2025-06-23
Ro Khanna,PRU,2025-11-03
Ro Khanna,ANET,2025-08-04
Ro Khanna,ANET,2025-08-19
Ro Khanna,DHI,2025-08-04
Ro Khanna,SPGI,2025-08-04
Ro Khanna,SPGI,2025-08-26
Ro Khanna,SPGI,2025-11-03
Ro Khanna,SPGI,2025-11-10
Ro Khanna,ODFL,2025-11-03
Ro Khanna,MO,2025-05-28
Ro Khanna,MO,2025-07-01
Ro Khanna,MO,2025-08-04
Ro Khanna,CMCSA,2025-11-10
Ro Khanna,COST,2025-11-03
Ro Khanna,COST,2025-11-10
Ro Khanna,AMGN,2025-04-09
Ro Khanna,CMG,2025-08-26
Ro Khanna,CMG,2025-10-07
Ro Khanna,CMG,2025-11-03
Ro Khanna,CB,2025-04-23
Ro Khanna,CB,2025-10-07
Ro Khanna,CB,2025-11-03
Ro Khanna,PFG,2025-11-03
Ro Khanna,DAL,2025-04-15
Ro Khanna,REGN,2025-08-04
Ro Khanna,REGN,2025-08-26
Ro Khanna,REGN,2025-11-03
Ro Khanna,FISV,2025-11-10
Ro Khanna,CCI,2025-05-19
Ro Khanna,CCI,2025-11-03
Ro Khanna,KKR,2025-04-23
Ro Khanna,KKR,2025-05-20
Ro Khanna,KKR,2025-11-03
Ro Khanna,CDNS,2025-04-23
Ro Khanna,CDNS,2025-06-20
Ro Khanna,CDNS,2025-06-23
Ro Khanna,CDNS,2025-08-26
Ro Khanna,APH,2025-04-09
Ro Khanna,APH,2025-04-15
Ro Khanna,APH,2025-04-23
Ro Khanna,CTSH,2025-11-03
Ro Khanna,ETN,2025-04-09
Ro Khanna,ETN,2025-04-15
Ro Khanna,ETN,2025-04-25
Ro Khanna,ETN,2025-11-07
Ro Khanna,MAA,2025-11-03
Ro Khanna,MAA,2025-11-10
Ro Khanna,PNC,2025-04-09
Ro Khanna,PNC,2025-04-15
Ro Khanna,PNC,2025-06-18
Ro Khanna,PNC,2025-07-18
Ro Khanna,GWW,2025-11-03
Ro Khanna,GWW,2025-11-10
Ro Khanna,MMM,2025-05-19
Ro Khanna,FCX,2025-04-09
Ro Khanna,FCX,2025-04-15
Ro Khanna,LOW,2025-07-25
Ro Khanna,LOW,2025-08-04
Ro Khanna,LOW,2025-08-26
Ro Khanna,LOW,2025-10-07
Ro Khanna,PFE,2025-05-19
Ro Khanna,PFE,2025-05-28
Ro Khanna,PFE,2025-06-20
Ro Khanna,PFE,2025-07-01
Ro Khanna,PFE,2025-08-04
Ro Khanna,C,2025-04-15
Ro Khanna,C,2025-04-15
Ro Khanna,C,2025-04-23
Ro Khanna,ITW,2025-06-23
Ro Khanna,ADI,2025-08-26
Ro Khanna,BK,2025-06-13
Ro Khanna,PCAR,2025-04-15
Ro Khanna,HLT,2025-08-04
Ro Khanna,HLT,2025-08-26
Ro Khanna,MET,2025-11-06
Ro Khanna,MET,2025-11-10
Ro Khanna,MET,2025-11-14
Ro Khanna,FAST,2025-11-03
Ro Khanna,MTD,2025-05-19
Ro Khanna,MTD,2025-05-28
Ro Khanna,PLD,2025-06-23
Ro Khanna,PLD,2025-07-01
Ro Khanna,PLD,2025-08-26
Ro Khanna,KLAC,2025-04-09
Ro Khanna,KLAC,2025-04-15
Ro Khanna,KLAC,2025-04-23
Ro Khanna,CFG,2025-04-09
Ro Khanna,CFG,2025-10-08
Ro Khanna,CFG,2025-10-22
Ro Khanna,FDX,2025-04-23
Ro Khanna,FDX,2025-04-25
Ro Khanna,FDX,2025-08-05
Ro Khanna,FDX,2025-08-07
Ro Khanna,FDX,2025-08-13
Ro Khanna,FDX,2025-08-20
Ro Khanna,USB,2025-04-09
Ro Khanna,USB,2025-04-15
Ro Khanna,USB,2025-06-13
Ro Khanna,USB,2025-06-16
Ro Khanna,URI,2025-04-09
Ro Khanna,URI,2025-04-15
Ro Khanna,URI,2025-04-23
Ro Khanna,URI,2025-10-24
Ro Khanna,URI,2025-11-25
Ro Khanna,ROST,2025-08-26
Ro Khanna,ROST,2025-10-07
Ro Khanna,HBAN,2025-04-09
Ro Khanna,HBAN,2025-10-06
Ro Khanna,TSCO,2025-04-09
Ro Khanna,PWR,2025-04-09
Ro Khanna,GEHC,2025-04-09
Ro Khanna,GEHC,2025-04-15
Ro Khanna,GEHC,2025-04-23
Ro Khanna,INTU,2025-05-28
Ro Khanna,INTU,2025-06-23
Ro Khanna,INTU,2025-10-07
Ro Khanna,INTU,2025-11-10
Ro Khanna,F,2025-04-09
Ro Khanna,DD,2025-05-28
Ro Khanna,DD,2025-08-04
Ro Khanna,KMB,2025-10-07
Ro Khanna,KMB,2025-11-03
Ro Khanna,ROK,2025-07-02
Ro Khanna,DOV,2025-04-15
Ro Khanna,DOV,2025-10-30
Ro Khanna,DOV,2025-11-07
Ro Khanna,DOV,2025-11-19
Ro Khanna,NKE,2025-06-23
Ro Khanna,NKE,2025-07-01
Ro Khanna,AMD,2025-10-17
Ro Khanna,FOXA,2025-11-03
Ro Khanna,BX,2025-08-26
Ro Khanna,SWK,2025-08-26
Ro Khanna,PENN,2025-04-21
Ro Khanna,PENN,2025-04-30
Ro Khanna,PENN,2025-05-13
Ro Khanna,DELL,2025-04-15
Ro Khanna,DELL,2025-04-23
Ro Khanna,JCI,2025-04-15
Ro Khanna,JCI,2025-04-23
Ro Khanna,STX,2025-04-15
Ro Khanna,STX,2025-04-23
Ro Khanna,MTB,2025-10-28
Ro Khanna,MTB,2025-10-29
Ro Khanna,NDSN,2025-04-15
Ro Khanna,NDSN,2025-04-23
Ro Khanna,ZBRA,2025-04-23
Ro Khanna,DHR,2025-11-03
Ro Khanna,NTAP,2025-04-15
Ro Khanna,NTAP,2025-04-23
Ro Khanna,WY,2025-08-04
Ro Khanna,WY,2025-08-26
Ro Khanna,WY,2025-11-10
Ro Khanna,APO,2025-07-25
Ro Khanna,APO,2025-08-04
Ro Khanna,APO,2025-11-03
Ro Khanna,APO,2025-11-10
Ro Khanna,TFC,2025-04-23
Ro Khanna,TFC,2025-04-27
Ro Khanna,TFC,2025-05-05
Ro Khanna,TFC,2025-05-08
Ro Khanna,TFC,2025-05-13
Ro Khanna,TFC,2025-05-14
Ro Khanna,TFC,2025-05-19
Ro Khanna,TFC,2025-06-18
Ro Khanna,TFC,2025-07-27
Ro Khanna,TFC,2025-08-01
Ro Khanna,TFC,2025-08-04
Ro Khanna,TFC,2025-08-08
Ro Khanna,TFC,2025-08-12
Ro Khanna,TFC,2025-08-27
Ro Khanna,TFC,2025-10-07
Ro Khanna,TFC,2025-11-14
Ro Khanna,NVR,2025-10-08
Ro Khanna,SHW,2025-08-26
Ro Khanna,SHW,2025-11-03
Ro Khanna,SHW,2025-11-10
Ro Khanna,APD,2025-07-01
Ro Khanna,APD,2025-08-04
Ro Khanna,APD,2025-11-03
Ro Khanna,APD,2025-11-10
Ro Khanna,TJX,2025-06-23
Ro Khanna,TJX,2025-07-01
Ro Khanna,IQV,2025-04-23
Ro Khanna,IQV,2025-05-19
Ro Khanna,IQV,2025-05-28
Ro Khanna,FTNT,2025-11-10
Ro Khanna,MDT,2025-08-04
Ro Khanna,MCO,2025-05-28
Ro Khanna,MCO,2025-06-23
Ro Khanna,MCO,2025-07-01
Ro Khanna,JBHT,2025-08-04
Ro Khanna,BMO,2025-04-16
Ro Khanna,BMO,2025-04-16
Ro Khanna,BMO,2025-04-17
Ro Khanna,BMO,2025-04-23
Ro Khanna,BMO,2025-04-24
Ro Khanna,BMO,2025-04-24
Ro Khanna,BMO,2025-04-24
Ro Khanna,BMO,2025-05-22
Ro Khanna,BMO,2025-07-17
Ro Khanna,BMO,2025-07-31
Ro Khanna,SBAC,2025-10-07
Ro Khanna,SBAC,2025-10-27
Ro Khanna,SBAC,2025-11-03
Ro Khanna,CL,2025-08-26
Ro Khanna,CL,2025-11-03
Ro Khanna,CL,2025-11-10
Ro Khanna,MAR,2025-11-03
Ro Khanna,UAL,2025-04-23
Ro Khanna,RJF,2025-04-23
Ro Khanna,IFF,2025-10-07
Ro Khanna,EXPD,2025-04-23
Ro Khanna,EL,2025-04-23
Ro Khanna,EL,2025-06-23
Ro Khanna,FSLR,2025-04-23
Ro Khanna,TROW,2025-04-23
Ro Khanna,TROW,2025-05-19
Ro Khanna,TROW,2025-06-23
Ro Khanna,ADSK,2025-04-23
Ro Khanna,ANSS,2025-04-23
Ro Khanna,EA,2025-11-03
Ro Khanna,DE,2025-10-14
Ro Khanna,DE,2025-10-24
Ro Khanna,DECK,2025-08-27
Ro Khanna,DECK,2025-08-28
Ro Khanna,DECK,2025-10-02
Ro Khanna,DECK,2025-10-07
Ro Khanna,DECK,2025-10-24
Ro Khanna,DECK,2025-10-27
Ro Khanna,DECK,2025-10-28
Ro Khanna,DECK,2025-11-06
Ro Khanna,DECK,2025-11-07
Ro Khanna,DECK,2025-11-11
Ro Khanna,DECK,2025-11-13
Ro Khanna,DECK,2025-11-21
Ro Khanna,VRTX,2025-08-04
Ro Khanna,VRTX,2025-10-07
Ro Khanna,CPRT,2025-08-04
Ro Khanna,CPRT,2025-11-03
Ro Khanna,CPRT,2025-11-10
Ro Khanna,VMC,2025-04-23
Ro Khanna,FICO,2025-10-07
Ro Khanna,IBM,2025-08-26
Ro Khanna,COO,2025-08-04
Ro Khanna,COO,2025-10-01
Ro Khanna,COO,2025-10-10
Ro Khanna,COO,2025-10-15
Ro Khanna,COO,2025-10-21
Ro Khanna,COO,2025-10-24
Ro Khanna,BALL,2025-04-23
Ro Khanna,BALL,2025-11-03
Ro Khanna,LYB,2025-11-03
Ro Khanna,SCHW,2025-04-23
Ro Khanna,SCHW,2025-06-02
Ro Khanna,SCHW,2025-07-03
Ro Khanna,ADM,2025-04-23
Ro Khanna,ADM,2025-05-19
Ro Khanna,IP,2025-08-04
Ro Khanna,IP,2025-08-26
Ro Khanna,IP,2025-11-03
Ro Khanna,PGR,2025-11-10
Ro Khanna,EPAM,2025-06-23
Ro Khanna,EPAM,2025-08-04
Ro Khanna,AVB,2025-10-07
Ro Khanna,FDS,2025-10-06
Ro Khanna,FDS,2025-10-13
Ro Khanna,FDS,2025-10-14
Ro Khanna,FDS,2025-10-15
Ro Khanna,FDS,2025-10-17
Ro Khanna,FDS,2025-10-21
Ro Khanna,FDS,2025-10-27
Ro Khanna,FDS,2025-10-29
Ro Khanna,FDS,2025-10-30
Ro Khanna,FDS,2025-11-06
Ro Khanna,FDS,2025-11-10
Ro Khanna,VLTO,2025-05-28
Ro Khanna,VLTO,2025-06-23
Ro Khanna,NTRS,2025-06-23
Ro Khanna,RCL,2025-07-01
Ro Khanna,RCL,2025-08-04
Ro Khanna,IR,2025-11-25
Ro Khanna,MCHP,2025-08-04
Ro Khanna,MCHP,2025-11-10
Ro Khanna,MCHP,2025-11-24
Ro Khanna,MGM,2025-08-26
Ro Khanna,SOLV,2025-11-20
Ro Khanna,HAS,2025-05-28
Ro Khanna,AIZ,2025-08-04
Ro Khanna,LEN,2025-05-28
Ro Khanna,LEN,2025-07-25
Ro Khanna,CLX,2025-08-26
Ro Khanna,CLX,2025-10-07
Ro Khanna,RMD,2025-05-28
Ro Khanna,PODD,2025-08-04
Ro Khanna,MLM,2025-11-03
Ro Khanna,ABNB,2025-08-26
Ro Khanna,ABNB,2025-10-07
Ro Khanna,ABNB,2025-11-03
Ro Khanna,ABNB,2025-11-10
